일자,특성추출,문서 식별자,Value
20191011,女婢,1,-6.590301048196686
20191011,老婆心,1,-6.590301048196686
20191011,힐링,1,-6.590301048196686
20191011,히틀러,1,-6.590301048196686
20191011,히어로,1,-6.590301048196686
20191011,히스패닉계,1,-6.590301048196686
20191011,흰지팡이,2,-5.8971538676367405
20191011,희소암,1,-6.590301048196686
20191011,희생자들,1,-6.590301048196686
20191011,희생자,2,-5.8971538676367405
20191011,희생양,1,-6.590301048196686
20191011,희망자,1,-6.590301048196686
20191011,희망브리지,3,-5.491688759528576
20191011,희망멘토링,2,-5.8971538676367405
20191011,희망가게,1,-6.590301048196686
20191011,희망,1,-6.590301048196686
20191011,흥분,1,-6.590301048196686
20191011,흥덕경찰서,1,-6.590301048196686
20191011,흠집,1,-6.590301048196686
20191011,흑역사,1,-6.590301048196686
20191011,흑사병,1,-6.590301048196686
20191011,흉선종,1,-6.590301048196686
20191011,흉선,1,-6.590301048196686
20191011,흉기,3,-5.491688759528576
20191011,휴직자,2,-5.8971538676367405
20191011,휴양지,1,-6.590301048196686
20191011,휴애리공원,1,-6.590301048196686
20191011,휴대폰,3,-5.491688759528576
20191011,휴대전화,20,-3.594568774642695
20191011,휴게소,4,-5.204006687076795
20191011,휴강,1,-6.590301048196686
20191011,휘방유,1,-6.590301048196686
20191011,휘발유,1,-6.590301048196686
20191011,휘발성,2,-5.8971538676367405
20191011,휘경동,1,-6.590301048196686
20191011,훈령,1,-6.590301048196686
20191011,훈련생,1,-6.590301048196686
20191011,훈련기관,1,-6.590301048196686
20191011,후회,1,-6.590301048196686
20191011,후행학습,1,-6.590301048196686
20191011,후폭풍,1,-6.590301048196686
20191011,후임자,1,-6.590301048196686
20191011,후유증,1,-6.590301048196686
20191011,후원자,1,-6.590301048196686
20191011,후안무치,1,-6.590301048196686
20191011,후보자,5,-4.980863135762585
20191011,후보들,1,-6.590301048196686
20191011,후배들,1,-6.590301048196686
20191011,효율성,1,-6.590301048196686
20191011,효목,1,-6.590301048196686
20191011,횡령,2,-5.8971538676367405
20191011,회장,2,-5.8971538676367405
20191011,회의장,1,-6.590301048196686
20191011,회의실,3,-5.491688759528576
20191011,회의,2,-5.8971538676367405
20191011,회원들,3,-5.491688759528576
20191011,회원국,1,-6.590301048196686
20191011,회용,1,-6.590301048196686
20191011,회색빛,1,-6.590301048196686
20191011,회상,1,-6.590301048196686
20191011,회삿돈,1,-6.590301048196686
20191011,회사,4,-5.204006687076795
20191011,회로,3,-5.491688759528576
20191011,황희석,1,-6.590301048196686
20191011,황화수소,1,-6.590301048196686
20191011,황창규,9,-4.393076470860466
20191011,황진명,1,-6.590301048196686
20191011,황주영,1,-6.590301048196686
20191011,황승진,1,-6.590301048196686
20191011,황령,1,-6.590301048196686
20191011,황교안,9,-4.393076470860466
20191011,황계리,1,-6.590301048196686
