일자,특성추출,문서 식별자,Value
20191009,힘겨루기,1,-6.2285110035911835
20191009,힐링,1,-6.2285110035911835
20191009,히스테리,1,-6.2285110035911835
20191009,히로시게,1,-6.2285110035911835
20191009,히데코,1,-6.2285110035911835
20191009,희생자들,1,-6.2285110035911835
20191009,희망퇴직,1,-6.2285110035911835
20191009,희망브리지,1,-6.2285110035911835
20191009,흑수,1,-6.2285110035911835
20191009,흉악범,1,-6.2285110035911835
20191009,흉년,1,-6.2285110035911835
20191009,흉기,4,-4.842216642471293
20191009,휴직자,1,-6.2285110035911835
20191009,휴스턴,1,-6.2285110035911835
20191009,휴대폰깡,2,-5.535363823031238
20191009,휴대폰,3,-5.1298987149230735
20191009,휴대전화,8,-4.149069461911347
20191009,휴가비,1,-6.2285110035911835
20191009,휘발성,1,-6.2285110035911835
20191009,훈케라스,1,-6.2285110035911835
20191009,훈민정음,1,-6.2285110035911835
20191009,훈련생,2,-5.535363823031238
20191009,훈련비,2,-5.535363823031238
20191009,훈련기관,1,-6.2285110035911835
20191009,훈련과정,1,-6.2285110035911835
20191009,후폭풍,1,-6.2285110035911835
20191009,후진국,1,-6.2285110035911835
20191009,후유증,4,-4.842216642471293
20191009,후세대,1,-6.2285110035911835
20191009,후보자,2,-5.535363823031238
20191009,후보,1,-6.2285110035911835
20191009,후배들,1,-6.2285110035911835
20191009,후기,1,-6.2285110035911835
20191009,효진,1,-6.2285110035911835
20191009,효정,1,-6.2285110035911835
20191009,효율성,1,-6.2285110035911835
20191009,효성,2,-5.535363823031238
20191009,횡성,3,-5.1298987149230735
20191009,횡단보도,1,-6.2285110035911835
20191009,회장직,1,-6.2285110035911835
20191009,회장,2,-5.535363823031238
20191009,회의실,1,-6.2285110035911835
20191009,회원들,5,-4.619073091157083
20191009,회원,1,-6.2285110035911835
20191009,회성,1,-6.2285110035911835
20191009,회사원,1,-6.2285110035911835
20191009,회사별,1,-6.2285110035911835
20191009,회사들,1,-6.2285110035911835
20191009,회사,2,-5.535363823031238
20191009,회계자,1,-6.2285110035911835
20191009,회계연도,1,-6.2285110035911835
20191009,회계사,2,-5.535363823031238
20191009,황천모,1,-6.2285110035911835
20191009,황제소환,1,-6.2285110035911835
20191009,황우석,1,-6.2285110035911835
20191009,황색포도상구균,1,-6.2285110035911835
20191009,황금비율,1,-6.2285110035911835
20191009,황교안,5,-4.619073091157083
20191009,활약,1,-6.2285110035911835
20191009,활성화,3,-5.1298987149230735
20191009,활동,1,-6.2285110035911835
20191009,환절기,1,-6.2285110035911835
20191009,환자안전사고,1,-6.2285110035911835
20191009,환자안전법,1,-6.2285110035911835
20191009,환자들,3,-5.1298987149230735
20191009,환자,3,-5.1298987149230735
20191009,환수액,7,-4.28260085453587
20191009,환기구,1,-6.2285110035911835
20191009,환경오염,3,-5.1298987149230735
20191009,환경부,7,-4.28260085453587
20191009,환경노동위원회,1,-6.2285110035911835
20191009,환경검사,2,-5.535363823031238
20191009,환경개선부담금,1,-6.2285110035911835
20191009,환경,2,-5.535363823031238
20191009,확진사례,1,-6.2285110035911835
20191009,확진,1,-6.2285110035911835
20191009,확정판결,1,-6.2285110035911835
20191009,확인,8,-4.149069461911347
20191009,확산,1,-6.2285110035911835
20191009,확보,1,-6.2285110035911835
20191009,화재,4,-4.842216642471293
20191009,화장실,1,-6.2285110035911835
20191009,화성연쇄살인사건,2,-5.535363823031238
20191009,화성연쇄살인,1,-6.2285110035911835
20191009,화성시,2,-5.535363823031238
20191009,화성군,5,-4.619073091157083
20191009,화성,11,-3.830615730792813
20191009,화상환자,1,-6.2285110035911835
20191009,화상,2,-5.535363823031238
20191009,화북지방,1,-6.2285110035911835
20191009,홍천,1,-6.2285110035911835
20191009,홍익표,11,-3.830615730792813
20191009,홍익대,1,-6.2285110035911835
20191009,홍윤기,1,-6.2285110035911835
20191009,홈페이지,4,-4.842216642471293
20191009,홈캐스트,1,-6.2285110035911835
20191009,홈쇼핑급,1,-6.2285110035911835
20191009,홀랜드,1,-6.2285110035911835
20191009,혼혈아,1,-6.2285110035911835
20191009,혼잣말,3,-5.1298987149230735
20191009,혼입,2,-5.535363823031238
20191009,호흡기,3,-5.1298987149230735
20191009,호흡곤란,1,-6.2285110035911835
20191009,호텔신라,1,-6.2285110035911835
20191009,호텔,4,-4.842216642471293
20191009,호우,2,-5.535363823031238
20191009,호송차,1,-6.2285110035911835
20191009,호봉제,1,-6.2285110035911835
20191009,호반건설,1,-6.2285110035911835
20191009,호객,1,-6.2285110035911835
20191009,형평성,5,-4.619073091157083
20191009,형일,1,-6.2285110035911835
20191009,형식승인,1,-6.2285110035911835
20191009,형섭,1,-6.2285110035911835
20191009,형사처벌,1,-6.2285110035911835
20191009,형사소송법,1,-6.2285110035911835
20191009,형사사건,4,-4.842216642471293
20191009,형사부,4,-4.842216642471293
20191009,형사법,5,-4.619073091157083
20191009,형사,1,-6.2285110035911835
20191009,형법상,1,-6.2285110035911835
20191009,형량,1,-6.2285110035911835
20191009,협회장,1,-6.2285110035911835
20191009,협회,1,-6.2285110035911835
20191009,협조,1,-6.2285110035911835
20191009,협의회장,1,-6.2285110035911835
20191009,협의회,2,-5.535363823031238
20191009,협상안,1,-6.2285110035911835
20191009,협상,2,-5.535363823031238
20191009,협박성,1,-6.2285110035911835
20191009,협력사업,1,-6.2285110035911835
20191009,혐의점,1,-6.2285110035911835
20191009,혐의로기소,1,-6.2285110035911835
20191009,혐의로,1,-6.2285110035911835
20191009,혐의,18,-3.338139245695019
20191009,혐오감,5,-4.619073091157083
20191009,혈중알코올농도,2,-5.535363823031238
20191009,혈액형,3,-5.1298987149230735
20191009,혈액검사,1,-6.2285110035911835
20191009,혈액,3,-5.1298987149230735
20191009,혈관염,1,-6.2285110035911835
20191009,현황,1,-6.2285110035911835
20191009,현행법,1,-6.2285110035911835
20191009,현행범,1,-6.2285110035911835
20191009,현판,1,-6.2285110035911835
20191009,현지인,1,-6.2285110035911835
20191009,현지실사,1,-6.2285110035911835
20191009,현주건조물방화,1,-6.2285110035911835
20191009,현주,1,-6.2285110035911835
20191009,현장중심,1,-6.2285110035911835
20191009,현장조사,2,-5.535363823031238
20191009,현장단속,1,-6.2285110035911835
20191009,현장,2,-5.535363823031238
20191009,현안토론회,1,-6.2285110035911835
