일자,특성추출,문서 식별자,Value
20190802,abc,4,-6.471959821066139
20190802,abc마트,5,-6.248816269751929
20190802,abc마트코리아,3,-6.759641893517919
20190802,abe,3,-6.759641893517919
20190802,abe마트,1,-7.8582541821860294
20190802,active,1,-7.8582541821860294
20190802,affari,1,-7.8582541821860294
20190802,afp,1,-7.8582541821860294
20190802,agreement,3,-6.759641893517919
20190802,ahc,1,-7.8582541821860294
20190802,ahnjinbio,1,-7.8582541821860294
20190802,ai,89,-3.36961781245389
20190802,aisva,1,-7.8582541821860294
20190802,ai・sw,1,-7.8582541821860294
20190802,aj렌터카,2,-7.165107001626084
20190802,ak플라자,3,-6.759641893517919
20190802,allure,1,-7.8582541821860294
20190802,america,2,-7.165107001626084
20190802,amg,5,-6.248816269751929
20190802,amid,1,-7.8582541821860294
20190802,analog,1,-7.8582541821860294
20190802,anco,1,-7.8582541821860294
20190802,ansa,1,-7.8582541821860294
20190802,anz,1,-7.8582541821860294
20190802,anz은행,1,-7.8582541821860294
20190802,ap,2,-7.165107001626084
20190802,ape,1,-7.8582541821860294
20190802,apel,2,-7.165107001626084
20190802,api,1,-7.8582541821860294
20190802,app,1,-7.8582541821860294
20190802,aps,2,-7.165107001626084
20190802,aps홀딩스,2,-7.165107001626084
20190802,ap통신,2,-7.165107001626084
20190802,ar,1,-7.8582541821860294
20190802,area,1,-7.8582541821860294
20190802,arf,1,-7.8582541821860294
20190802,armijjang,1,-7.8582541821860294
20190802,arpu,4,-6.471959821066139
20190802,ars,1,-7.8582541821860294
20190802,arvr,1,-7.8582541821860294
20190802,asean,3,-6.759641893517919
20190802,asf,1,-7.8582541821860294
20190802,asiae,1,-7.8582541821860294
20190802,attom,1,-7.8582541821860294
20190802,at커니,1,-7.8582541821860294
20190802,auction,1,-7.8582541821860294
20190802,avn,8,-5.778812640506194
20190802,awards,1,-7.8582541821860294
20190802,a그룹,3,-6.759641893517919
20190802,a물산,1,-7.8582541821860294
20190802,a사,1,-7.8582541821860294
20190802,a사장,1,-7.8582541821860294
20190802,a씨,6,-6.066494712957974
20190802,back,1,-7.8582541821860294
20190802,badhoney,1,-7.8582541821860294
20190802,bank,2,-7.165107001626084
20190802,bat,1,-7.8582541821860294
20190802,bat코리아,2,-7.165107001626084
20190802,bbc,2,-7.165107001626084
20190802,bc,3,-6.759641893517919
20190802,bch,1,-7.8582541821860294
20190802,bchsv,1,-7.8582541821860294
20190802,bc신용카드,2,-7.165107001626084
20190802,bc카드,3,-6.759641893517919
20190802,best,1,-7.8582541821860294
20190802,bgf리테일,2,-7.165107001626084
20190802,bgn,5,-6.248816269751929
20190802,bhc,1,-7.8582541821860294
20190802,bhc치킨,3,-6.759641893517919
20190802,bi,1,-7.8582541821860294
20190802,bio,1,-7.8582541821860294
20190802,bittrex,1,-7.8582541821860294
20190802,blow,1,-7.8582541821860294
20190802,bmw,2,-7.165107001626084
20190802,bnk경남은행,2,-7.165107001626084
20190802,boe,2,-7.165107001626084
20190802,bot,1,-7.8582541821860294
20190802,box,1,-7.8582541821860294
20190802,boycott,1,-7.8582541821860294
20190802,bp,5,-6.248816269751929
20190802,branch,1,-7.8582541821860294
20190802,break,4,-6.471959821066139
20190802,bring,1,-7.8582541821860294
20190802,bsv,1,-7.8582541821860294
20190802,bsv진영,1,-7.8582541821860294
20190802,btc,3,-6.759641893517919
20190802,bts,1,-7.8582541821860294
20190802,busan,1,-7.8582541821860294
20190802,business,1,-7.8582541821860294
20190802,buy,3,-6.759641893517919
20190802,byc,1,-7.8582541821860294
20190802,b그룹,6,-6.066494712957974
20190802,b사,1,-7.8582541821860294
20190802,b투어,1,-7.8582541821860294
20190802,cac,1,-7.8582541821860294
20190802,calligraphy,1,-7.8582541821860294
20190802,canvas,1,-7.8582541821860294
20190802,capa,1,-7.8582541821860294
20190802,capex,1,-7.8582541821860294
20190802,care,1,-7.8582541821860294
20190802,carrier,1,-7.8582541821860294
20190802,cash,1,-7.8582541821860294
20190802,catch,2,-7.165107001626084
20190802,caviar,1,-7.8582541821860294
20190802,cb,6,-6.066494712957974
20190802,cbm,2,-7.165107001626084
20190802,cbm급,1,-7.8582541821860294
20190802,ccc,1,-7.8582541821860294
20190802,ccp,1,-7.8582541821860294
20190802,cdm,1,-7.8582541821860294
20190802,ce,1,-7.8582541821860294
20190802,cell,1,-7.8582541821860294
20190802,cells,1,-7.8582541821860294
20190802,ceo,25,-4.639378357317829
20190802,cfm,3,-6.759641893517919
20190802,cfo,7,-5.912344033130716
20190802,cftc,2,-7.165107001626084
20190802,cgi,2,-7.165107001626084
20190802,cgl,2,-7.165107001626084
20190802,cgmp,1,-7.8582541821860294
20190802,cgv,2,-7.165107001626084
20190802,chain,1,-7.8582541821860294
20190802,challenge,1,-7.8582541821860294
20190802,chemical,1,-7.8582541821860294
20190802,china,1,-7.8582541821860294
20190802,chip,2,-7.165107001626084
20190802,chmt,1,-7.8582541821860294
20190802,choth,4,-6.471959821066139
20190802,chsm,1,-7.8582541821860294
20190802,ci,1,-7.8582541821860294
20190802,cio,1,-7.8582541821860294
20190802,city,1,-7.8582541821860294
20190802,cj,9,-5.66102960484981
20190802,cjmall,1,-7.8582541821860294
20190802,cj대한통운,3,-6.759641893517919
20190802,ckc,1,-7.8582541821860294
20190802,ck컬러,1,-7.8582541821860294
20190802,click,4,-6.471959821066139
20190802,clsa,1,-7.8582541821860294
20190802,cme,1,-7.8582541821860294
20190802,cmo,3,-6.759641893517919
20190802,cnbc,9,-5.66102960484981
20190802,cnc,1,-7.8582541821860294
20190802,cnn,1,-7.8582541821860294
20190802,coast,1,-7.8582541821860294
20190802,coinbene,1,-7.8582541821860294
20190802,commitee,4,-6.471959821066139
20190802,committee,1,-7.8582541821860294
20190802,companies,1,-7.8582541821860294
20190802,compensate,1,-7.8582541821860294
20190802,comprehensive,1,-7.8582541821860294
20190802,consultant,1,-7.8582541821860294
20190802,cosmetics,1,-7.8582541821860294
20190802,country,1,-7.8582541821860294
20190802,cp,5,-6.248816269751929
20190802,cptpp,1,-7.8582541821860294
20190802,cpu,1,-7.8582541821860294
20190802,cp기업,1,-7.8582541821860294
20190802,crdi,1,-7.8582541821860294
20190802,creation,1,-7.8582541821860294
20190802,credit,1,-7.8582541821860294
20190802,cryptofacil,1,-7.8582541821860294
20190802,cs,3,-6.759641893517919
20190802,csot,2,-7.165107001626084
20190802,csp,1,-7.8582541821860294
20190802,css,1,-7.8582541821860294
20190802,cu,8,-5.778812640506194
20190802,culture,1,-7.8582541821860294
20190802,cup,1,-7.8582541821860294
20190802,customers,1,-7.8582541821860294
20190802,cu홈페이지,1,-7.8582541821860294
20190802,cvc,1,-7.8582541821860294
20190802,cvc캐피털,1,-7.8582541821860294
20190802,cww,1,-7.8582541821860294
20190802,c타입,1,-7.8582541821860294
20190802,dart,47,-4.008106580475971
20190802,data,5,-6.248816269751929
20190802,dau,1,-7.8582541821860294
20190802,dax,1,-7.8582541821860294
20190802,db,6,-6.066494712957974
20190802,db금융투자,2,-7.165107001626084
20190802,dea,1,-7.8582541821860294
20190802,designed,1,-7.8582541821860294
20190802,dgb,4,-6.471959821066139
20190802,dgb금융,2,-7.165107001626084
20190802,dgb금융그룹,4,-6.471959821066139
20190802,dgb금융지주,4,-6.471959821066139
20190802,dgb대구은행,3,-6.759641893517919
20190802,dia,1,-7.8582541821860294
20190802,direct,1,-7.8582541821860294
20190802,discovery,1,-7.8582541821860294
20190802,disinflation,1,-7.8582541821860294
20190802,display,1,-7.8582541821860294
20190802,dls,1,-7.8582541821860294
20190802,dmc,12,-5.373347532398029
20190802,dmcc,3,-6.759641893517919
20190802,drink,1,-7.8582541821860294
20190802,drm,1,-7.8582541821860294
20190802,d그룹,1,-7.8582541821860294
20190802,d램,6,-6.066494712957974
20190802,d모델,1,-7.8582541821860294
20190802,ebitda,1,-7.8582541821860294
20190802,ebnd,1,-7.8582541821860294
20190802,ebs,1,-7.8582541821860294
20190802,ebs리틀소시움,1,-7.8582541821860294
20190802,eca,2,-7.165107001626084
20190802,economic,1,-7.8582541821860294
20190802,ecosystem,1,-7.8582541821860294
20190802,egfr,1,-7.8582541821860294
20190802,egg,1,-7.8582541821860294
20190802,els,1,-7.8582541821860294
20190802,em,1,-7.8582541821860294
20190802,emb,1,-7.8582541821860294
20190802,emlc,1,-7.8582541821860294
20190802,emphasized,1,-7.8582541821860294
20190802,ems,1,-7.8582541821860294
20190802,enm,3,-6.759641893517919
20190802,epc,4,-6.471959821066139
20190802,eps,1,-7.8582541821860294
20190802,equipment,1,-7.8582541821860294
20190802,erp,4,-6.471959821066139
20190802,ess,1,-7.8582541821860294
20190802,etf,3,-6.759641893517919
20190802,eth,1,-7.8582541821860294
20190802,etri,5,-6.248816269751929
20190802,eu,3,-6.759641893517919
20190802,euv,1,-7.8582541821860294
20190802,ewp,1,-7.8582541821860294
20190802,ewp에너지,1,-7.8582541821860294
20190802,exco,1,-7.8582541821860294
20190802,expected,1,-7.8582541821860294
20190802,export,3,-6.759641893517919
20190802,e카페,1,-7.8582541821860294
